alu1,alu2,alu3,alu4,alu5,class
0,0.000326,42,0.003428,0.019587,0
0.000269,0.000455,363,0.007504,0.000021,0
0,0.000172,132,0.022642,0.029498,0
0,0.00011,261,0.028811,0.004084,0
0.000628,0.000443,30,0.001108,0.000074,0
0.000171,0.000171,522,0.044738,0,0
0,0,66,0.011137,0.022946,0
0,0,495,0.306882,0.026642,0
0,0.000237,87,0.020626,0.016829,0
0.000124,0,279,0.034654,0,0
0.000439,0.000287,147,0.002224,0.018503,0
0.00037,0.001356,126,0.015533,0.019598,0
0,0,279,0.044891,0,0
0.001701,0.001134,33,0.018707,0,0
0.000141,0.000235,219,0.010274,0.00061,0
0.000187,0.000249,78,0.004858,0,0
0,0,63,0.079949,0.017744,0
0.000194,0.000065,78,0.005037,0.028802,0
0,0,246,0.167575,0,0
0.000113,0.000113,762,0.086453,0,0
0.000678,0.000452,177,0.02,0.000113,0
0,0.000631,204,0.042884,0.014502,0
0.000612,0,117,0.07156,0,0
0.000408,0.000408,54,0.003676,0.022327,0
0,0,114,0.122449,0.015021,0
0.000268,0.000268,15,0.002007,0.000134,0
0.000226,0.000362,171,0.007746,0,0
0.000153,0.000575,291,0.011146,0.023403,0
0,0,321,0.420157,0.014379,0
0,0,321,0.891667,0,0
0.00009,0.000541,66,0.005948,0.002613,0
0,0,738,0.643979,0.027899,0
0,0,264,0.191304,0.046343,0
0,0,249,0.269772,0,0
0,0.000421,162,0.068153,0.026072,0
0,0,180,0.453401,0.017588,0
0,0,183,0.10991,0,0
0.00047,0.00047,30,0.007052,0,0
0,0,84,0.162791,0,0
0,0.000861,603,0.51938,0,0
0.000252,0.000541,342,0.012332,0.023438,0
0.00062,0,147,0.091078,0.016718,0
0,0.00043,612,0.263339,0,0
0.000526,0.000175,363,0.063662,0.018762,0
0.001018,0.001272,276,0.035106,0.020857,0
0.000108,0.000216,111,0.011997,0.000108,0
0.000049,0.000376,321,0.003896,0.023245,0
0.000702,0.001404,147,0.10323,0,0
0.000398,0,225,0.089463,0,0
0.000039,0.000078,12,0.000233,0.000058,0
0.000089,0.000212,315,0.002158,0.000082,0
0,0.000411,39,0.01601,0.026672,0
0,0,252,0.141018,0.015101,0
0.000276,0.000276,132,0.036474,0.025691,0
0,0,30,0.043228,0,0
0.000205,0.001641,339,0.069553,0,0
0,0.000152,81,0.012273,0.000303,0
0,0,45,0.047368,0,0
0,0,75,0.061275,0,0
0.000403,0.000403,282,0.037837,0,0
0,0,210,0.111702,0.025518,0
0.000251,0.000503,48,0.001509,0.02401,0
0.000106,0.000106,90,0.009509,0.022713,0
0,0,198,0.278873,0.039381,0
0,0,756,0.262318,0,0
0.000997,0,156,0.155533,0.048805,0
0.000202,0,132,0.026726,0.020648,0
0,0.000734,72,0.052863,0.00807,0
0.000554,0.000554,141,0.078073,0,0
0,0,321,0.141534,0,0
0,0,144,0.025083,0,0
0,0.000691,381,0.052675,0,0
0.000517,0.000103,315,0.032588,0,0
0,0.000636,273,0.173664,0.012715,0
0.000188,0.000188,192,0.036023,0.000375,0
0,0,171,0.067349,0,0
0,0,546,0.146735,0,0
0.00058,0.000387,201,0.004861,0,0
0,0,372,0.210288,0.023164,0
0,0,366,0.233121,0,0
0,0.000399,15,0.00599,0,0
0,0,486,0.492401,0.049595,0
0.000866,0.000866,192,0.018465,0.020867,0
0.000347,0,30,0.010402,0.007626,0
0,0,222,0.532374,0,0
0.000843,0,51,0.021492,0,0
0.000236,0.000471,129,0.01013,0.016097,0
0,0,132,0.178862,0,0
0,0,165,0.285467,0.01209,0
0.000046,0.000185,78,0.003613,0,0
0,0.000204,276,0.028192,0,0
0.001538,0,225,0.346154,0.013825,0
0.00034,0.000227,210,0.023801,0.020739,0
0.000635,0.000635,228,0.144854,0.00254,0
0.00104,0.000173,426,0.073805,0.018535,0
0.001397,0,204,0.142458,0.018842,0
0.000075,0.00015,210,0.007873,0,0
0,0,54,0.096257,0.048043,0
0,0,87,0.246459,0,0
0.000474,0.000126,12,0.000379,0.019687,0
0,0,192,0.056157,0,0
0,0.000313,513,0.160714,0,0
0,0,57,0.026989,0,0
0,0.000589,273,0.080436,0.050663,0
0.000646,0,18,0.011635,0.017442,0
0,0,99,0.095745,0,0
0,0,144,0.052786,0,0
0,0.000826,168,0.138728,0.029703,0
0.000398,0.000318,441,0.035084,0.024501,0
0,0.002224,57,0.042254,0,0
0,0,42,0.043933,0,0
0,0,315,0.264706,0,0
0,0.000292,288,0.083965,0,0
0,0,162,0.273649,0,0
0.000883,0,48,0.042365,0.040564,0
0.002959,0,336,0.994083,0,0
0,0.00036,123,0.044245,0.020856,0
0,0,78,0.057949,0,0
0,0,111,0.177316,0.020734,0
0,0.00038,186,0.070669,0.004558,0
0,0,123,0.060982,0.019326,0
0,0.000219,99,0.021673,0.016634,0
0,0.001148,324,0.371986,0,0
0.000369,0.00043,39,0.002396,0,0
0,0,6,0.002813,0,0
0.000945,0,36,0.034026,0,0
0.00129,0.00129,60,0.077419,0.01933,0
0,0,96,0.079668,0,0
0,0.000221,192,0.042516,0.028559,0
0,0,117,0.088369,0,0
0,0,156,0.335484,0.032189,0
0.000537,0,285,0.030609,0,0
0.000259,0.000518,105,0.013601,0,0
0,0,312,0.147867,0.037897,0
0.000267,0.000936,132,0.017649,0.020856,0
0,0.000332,60,0.019927,0,0
0.000173,0,651,0.112864,0.014387,0
0,0,219,0.42278,0,0
0.000167,0,6,0.001004,0,0
0.000645,0.000322,57,0.018381,0.019665,0
0,0.000839,213,0.089308,0.025147,0
0.000587,0.000587,234,0.137324,0.024047,0
0,0,411,0.428571,0,0
0.000106,0.000387,54,0.000951,0,0
0.000282,0,87,0.024535,0,0
0,0,135,0.240642,0,0
0.001066,0.002368,312,0.036941,0.03149,0
0.000507,0.00044,204,0.004493,0.000044,0
0,0,51,0.050049,0.031373,0
0,0.000362,1398,0.506338,0.022085,0
0,0,480,0.275545,0,0
0,0.000779,60,0.023374,0.016745,0
0.00129,0,180,0.232258,0,0
0.000159,0.000212,33,0.001746,0.017988,0
0.000388,0,156,0.02016,0,0
0,0,267,0.058811,0.036336,0
0.001157,0.000322,123,0.007909,0.022441,0
0.000868,0.000434,276,0.059909,0,0
0,0.003846,234,0.15,0,0
0,0,231,0.326271,0.035261,0
0.000847,0,657,0.55678,0,0
0,0,39,0.017356,0.017349,0
0.000173,0.000372,30,0.000272,0.000018,0
0,0,135,0.173299,0,0
0.000775,0,390,0.151104,0,0
0,0,291,0.259127,0,0
0.000928,0.000103,297,0.030612,0.017108,0
0,0,186,0.197243,0,0
0,0,309,0.974763,0.012579,0
0.000236,0.000472,192,0.045304,0,0
0.000413,0.000499,45,0.000321,0.000071,0
0.000383,0.000191,318,0.030431,0.025165,0
0,0,24,0.043321,0.018018,0
0.001321,0,36,0.023778,0,0
0.00012,0.000241,240,0.02886,0,0
0.000455,0,108,0.049091,0,0
0,0,99,0.035382,0.016792,0
0.000763,0,42,0.032037,0.012957,0
0,0,306,0.322445,0,0
0.000027,0.000188,24,0.000645,0.000027,0
0.000662,0.000331,165,0.027318,0,0
0,0,183,0.582803,0.009524,0
0.001541,0.001113,309,0.026462,0,0
0.001299,0,168,0.218182,0,0
0,0.000643,186,0.119614,0.01928,0
0.000353,0,258,0.045487,0,0
0,0.000116,267,0.031097,0.017119,0
0,0,141,0.107634,0,0
0.000138,0.000277,69,0.001592,0.018182,0
0,0,273,0.150165,0.015393,0
0.000362,0.000483,225,0.027144,0,0
0,0,81,0.05,0,0
0.000511,0.000511,318,0.081226,0.020429,0
0.000232,0,60,0.013934,0.022754,0
0,0,27,0.011088,0,0
0,0,186,0.364706,0.011742,0
0.003012,0,156,0.11747,0,0
0.00012,0.00012,198,0.007904,0.00004,0
0,0,102,0.126708,0.011166,0
0.000132,0.000264,18,0.000595,0,0
0,0.001729,6,0.003458,0,0
0,0,312,0.110053,0,0
0,0,150,0.06115,0,0
0,0.001251,1254,0.112064,0.029577,0
0.000532,0.000354,87,0.015415,0.021435,0
0,0,183,0.072076,0,0
0.000282,0,87,0.024535,0,0
0.000179,0.00009,252,0.022601,0.020536,0
0,0,387,0.36475,0.010358,0
0,0.000605,399,0.241379,0.021765,0
0.000194,0.000136,216,0.004187,0.024888,0
0.000302,0.000151,66,0.004982,0.020453,0
0,0,15,0.003692,0.025098,0
0,0,144,0.149533,0,0
0,0.000913,126,0.115068,0.02281,0
0,0,168,0.087774,0.044909,0
0.0012,0.000743,249,0.014232,0,0
0.000477,0.000953,120,0.004767,0.002225,0
0.001159,0.001448,144,0.041715,0.00029,0
0.00055,0.00055,102,0.014024,0.024058,0
0,0,228,0.231707,0,0
0.000549,0.000137,138,0.009473,0,0
0.000094,0.000229,117,0.001575,0.001561,0
0,0,804,0.958284,0,0
0.000645,0.00039,336,0.005038,0.022012,0
0,0,216,0.583784,0,0
0,0,288,0.378947,0,0
0.000569,0.000284,72,0.020484,0.000284,0
0.002304,0,93,0.214286,0,0
0,0,30,0.013636,0.035438,0
0.000248,0.000504,177,0.001512,0.029483,0
0.000537,0.000295,186,0.004996,0.000081,0
0,0,117,0.129282,0.013245,0
0,0,39,0.007244,0,0
0.000346,0.000403,282,0.01625,0.02397,0
0.001531,0.000957,108,0.010332,0.025062,0
0,0.000114,27,0.003076,0,0
0,0,237,0.373817,0.017323,0
0.000539,0.000324,375,0.040449,0,0
0,0,165,0.158654,0,0
0,0,270,0.215655,0.019952,0
0,0.000595,108,0.021424,0,0
0,0,12,0.004178,0,0
0.001264,0.003161,225,0.142225,0,0
0,0.001233,105,0.01438,0,0
0,0,57,0.031987,0,0
0.001814,0,156,0.094317,0,0
0,0,156,0.40625,0.023377,0
0,0,321,0.334027,0,0
0,0,213,0.179899,0,0
0.000187,0.000062,168,0.010477,0.024258,0
0.000198,0.000395,1335,0.037701,0.026178,0
0,0.00093,210,0.097629,0.018587,0
0,0.001127,111,0.031285,0.026768,0
0.0011,0,63,0.069307,0,0
0.000337,0,378,0.127401,0,0
0,0,120,0.293399,0,0
0,0,393,0.429039,0,0
0.000265,0.000344,63,0.001667,0,0
0,0.000912,174,0.158614,0,0
0,0.000882,273,0.026767,0,0
0.000083,0.000666,177,0.01473,0,0
0.000483,0.000276,450,0.031052,0.002691,0
0,0,81,0.032994,0,0
0.000086,0.000129,255,0.010934,0,0
0,0.00036,180,0.064865,0,0
0.000442,0.000221,90,0.019881,0,0
0,0,183,0.290938,0,0
0.000064,0.000096,243,0.00781,0,0
0,0,303,0.33151,0,0
0.001068,0,486,0.519231,0.026681,0
0,0,294,0.269725,0,0
0.000255,0.000408,606,0.030898,0.024472,0
0,0.000906,108,0.097826,0,0
0,0.00367,114,0.209174,0,0
0,0.001462,165,0.241228,0,0
0.000084,0.000274,417,0.008802,0.000106,0
0.000427,0.000427,201,0.085861,0,0
0,0,54,0.025825,0.022467,0
0.000358,0,357,0.127637,0.023231,0
0,0.000615,96,0.011812,0.021654,0
0,0.003279,78,0.127869,0.042553,0
0,0,330,0.474138,0,0
0.00038,0.000067,768,0.017154,0,0
0,0,231,0.129921,0.019674,0
0.000195,0.00039,339,0.033041,0.000097,0
0.000215,0.000108,177,0.019049,0,0
0,0,189,0.516393,0.010899,0
0.000203,0.000068,342,0.023116,0.031089,0
0.000181,0.000362,387,0.070045,0,0
0,0,126,0.103025,0.039216,0
0.000233,0.000233,396,0.02307,0.025865,0
0,0,192,0.26158,0,0
0,0,399,0.094819,0.027798,0
0,0.000402,588,0.236239,0,0
0,0,69,0.093117,0,0
0.000194,0.000461,324,0.003935,0.023923,0
0.000183,0.00034,42,0.000274,0.02085,0
0,0,339,0.272727,0.017685,0
0,0.000407,294,0.05989,0,0
0.000047,0.000355,561,0.013269,0,0
0,0.000919,294,0.067555,0,0
0,0,294,0.20082,0,0
0.00007,0.000235,30,0.000704,0.000023,0
0,0,480,0.356877,0.023031,0
0.00015,0.00045,306,0.04587,0,0
0,0,129,0.155797,0.022919,0
0,0,204,0.098408,0,0
0.000066,0.000318,177,0.002344,0,0
0.000284,0.000253,324,0.010229,0.000032,0
0.000273,0.000328,231,0.012614,0.026319,0
0,0.00034,39,0.013261,0,0
0,0,135,0.302691,0,0
0.000116,0.000291,144,0.001676,0.000035,0
0.000105,0,147,0.015505,0,0
0.000512,0.000354,51,0.002009,0.023118,0
0,0,285,0.556641,0.007797,0
0,0,138,0.029362,0,0
0,0,459,0.267327,0.011641,0
0.000169,0.000554,186,0.004483,0.024921,0
0,0,84,0.108108,0.023136,0
0,0,237,0.162218,0.021204,0
0.00009,0.000249,414,0.002864,0.02241,0
0.000112,0.000335,150,0.008372,0.022381,0
0,0,1236,0.998384,0.012914,0
0,0,306,0.196911,0,0
0,0.000059,210,0.012321,0,0
0,0,285,0.171998,0.028951,0
0,0,138,0.1893,0,0
0,0,90,0.075125,0,0
0.000308,0.000242,57,0.001253,0.023404,0
0.000508,0,177,0.089893,0,0
0.000947,0.000279,114,0.00635,0,0
0.000183,0.00055,228,0.005968,0,0
0,0,84,0.104478,0.019876,0
0,0,147,0.150924,0,0
0.000343,0.000515,96,0.008239,0.020166,0
0.000135,0.00022,39,0.000659,0.024997,0
0.000567,0.00024,372,0.008115,0.014987,0
0.00013,0.00026,219,0.028416,0,0
0,0,504,0.544865,0,0
0.000879,0.000251,231,0.029013,0,0
0.000038,0.000075,249,0.009363,0,0
0.000142,0.000453,141,0.00399,0,0
0.000063,0.000229,132,0.001044,0,0
0,0.000195,72,0.014005,0,0
0.0001,0.000361,693,0.013904,0.00006,0
0,0,90,0.093361,0,0
0.000327,0.001308,126,0.041203,0.021903,0
0,0,255,0.368497,0.018759,0
0.000032,0.000276,42,0.000341,0.019507,0
0.000179,0.000179,135,0.024146,0.019313,0
0,0,114,0.075447,0.02381,0
0,0,231,0.154,0.01932,0
0,0,78,0.032759,0.013854,0
0,0,42,0.030702,0,0
0.000043,0.000129,159,0.003415,0.024225,0
0,0,168,0.034942,0.018299,0
0.000414,0.000207,78,0.00202,0.02121,0
0,0,66,0.113597,0.020619,0
0,0,357,0.1669,0.028972,0
0.000108,0,63,0.006787,0.01799,0
0,0,219,0.077522,0,0
0,0.000659,606,0.399473,0,0
0.000513,0,369,0.189231,0,0
0,0,24,0.04829,0.016064,0
0,0.000224,300,0.067325,0.031411,0
0.000069,0.000183,318,0.00364,0.000561,0
0.00018,0.002159,27,0.004857,0.021942,0
0.000536,0,87,0.046674,0.027882,0
0.00116,0,144,0.167053,0,0
0.000442,0.000442,261,0.115487,0.022999,0
0,0,54,0.027509,0.029532,0
0,0,165,0.062217,0.015077,0
0.000071,0.000191,30,0.000715,0,0
0.000014,0.000489,84,0.001141,0.00034,0
0,0.000108,315,0.033966,0,0
0,0,135,0.0432,0.020473,0
0.000093,0.000233,195,0.009098,0,0
0,0,372,0.287703,0,0
0.000131,0.000394,561,0.03684,0,0
0,0,162,0.046834,0,0
0,0,69,0.024017,0.022617,0
0,0,231,0.145558,0.017632,0
0,0.000603,213,0.128468,0,0
0,0,222,0.103981,0.030431,0
0,0.000569,27,0.01535,0,0
0.000363,0.000363,75,0.013594,0,0
0,0,90,0.060729,0,0
0.000325,0.00065,378,0.122767,0.027273,0
0.000344,0.000644,114,0.004896,0,0
0,0,159,0.176863,0,0
0.00084,0.000892,165,0.008658,0.019676,0
0.000178,0,162,0.028867,0,0
0.001012,0.000578,396,0.057267,0.001446,0
0.000041,0.000327,126,0.001289,0.000051,0
0,0,180,0.273973,0.012158,0
0.000152,0.000152,75,0.011371,0,0
0.000392,0,108,0.010583,0,0
0.000151,0.000302,354,0.053474,0.03655,0
0.000365,0.000332,909,0.030196,0.000033,0
0,0,54,0.156522,0.020231,0
0.000212,0.000425,48,0.010195,0.000425,0
0.000328,0.000984,183,0.06002,0.033115,0
0.001524,0.000305,201,0.061262,0,0
0,0.000378,30,0.011342,0,0
0.000742,0.000804,255,0.015762,0.018234,0
0,0.000538,36,0.00969,0,0
0.00019,0.000332,69,0.00109,0.000237,0
0,0,153,0.219198,0.015737,0
0.000024,0.000336,99,0.002375,0,0
0,0,213,0.435583,0,0
0,0.001316,225,0.296053,0,0
0.000062,0.000124,123,0.007647,0.018525,0
0.000204,0.000094,273,0.004276,0.000016,0
0,0.000601,117,0.070355,0.030649,0
0.000226,0.000362,285,0.012895,0,0
0.000146,0.000328,597,0.021772,0,0
0.000145,0.000174,153,0.004443,0,0
0.000378,0,21,0.007937,0,0
0,0,30,0.048,0.014377,0
0.000415,0.000622,102,0.021157,0.023227,0
0,0.000219,135,0.029618,0,0
0,0,156,0.044193,0,0
0,0.000884,678,0.074917,0,0
0.000088,0.000096,45,0.000359,0.00004,0
0,0.000373,540,0.201493,0,0
0.000179,0.00009,195,0.017478,0,0
0,0,147,0.12618,0,0
0,0,378,0.169811,0,0
0,0.000191,282,0.053755,0,0
0.00012,0.00012,174,0.020898,0.01369,0
0,0,159,0.091379,0,0
0.001134,0,171,0.096939,0.020963,0
0.000476,0,174,0.041429,0.022376,0
0.000217,0.00076,9,0.000977,0.016708,0
0,0,216,0.473684,0,0
0,0,171,0.091444,0.000534,0
0,0,132,0.050114,0,0
0,0,24,0.108108,0,0
0.000177,0.000353,297,0.017479,0.001471,0
0.000298,0.000597,162,0.048329,0,0
0.000318,0,69,0.021961,0.016863,0
0,0,30,0.007847,0.01909,0
0,0.000181,231,0.041802,0,0
0.000077,0.000115,102,0.003906,0.019033,0
0.000152,0,636,0.096525,0,0
0.000127,0.000127,195,0.008263,0,0
0,0.000345,303,0.104483,0.024474,0
0.000135,0.000226,267,0.012048,0.000226,0
0.000227,0.000151,666,0.016786,0.000756,0
0.000389,0,138,0.053634,0,0
0,0.000508,393,0.099873,0,0
0,0,429,0.205854,0,0
0.000239,0,234,0.055927,0.033453,0
0.00025,0.00025,588,0.147,0,0
0.000397,0,72,0.014294,0,0
0,0,42,0.068627,0,0
0,0.004124,402,0.414433,0,0
0.001379,0.000345,30,0.010345,0.022406,0
0,0.000464,390,0.180974,0,0
0.000118,0.000118,321,0.037948,0.000118,0
0.00013,0,117,0.015209,0,0
0.000152,0.00038,213,0.008089,0.021456,0
0.000515,0.001397,1233,0.090662,0,0
0,0.000648,24,0.015544,0.029773,0
0.000779,0,45,0.035047,0,0
0,0.000668,39,0.00869,0.032969,0
0.000067,0.000469,216,0.014479,0,0
0.000144,0.000144,183,0.026316,0,0
0,0,54,0.030981,0.020069,0
0.000146,0.000229,126,0.002625,0,0
0,0.00377,66,0.062205,0,0
0,0,135,0.222405,0.011513,0
0,0.002165,276,0.597403,0.030238,0
0.000424,0.000495,369,0.026076,0.019149,0
0,0.000435,342,0.14889,0,0
0.000179,0.000159,234,0.004653,0.000338,0
0,0,282,0.256597,0,0
0,0.000114,141,0.016019,0,0
0,0,1245,0.998396,0,0
0.000114,0,30,0.00342,0.020745,0
0.000181,0.000388,291,0.007521,0.021141,0
0,0.000797,132,0.105263,0.018327,0
0.000124,0.000371,102,0.003151,0.004571,0
0,0,189,0.154918,0.025389,0
0.000099,0.00027,561,0.003694,0.025316,0
0.000352,0,234,0.082278,0,0
0,0.000173,39,0.006756,0,0
0.000563,0.000783,75,0.002348,0.001283,0
0,0,123,0.059106,0.018732,0
0.000314,0.000629,324,0.101823,0.013823,0
0,0.000694,255,0.17696,0.020111,0
0.000275,0.000275,546,0.150124,0,0
0.00011,0.000193,39,0.001076,0,0
0.000452,0.003162,675,0.304878,0.008578,0
0.000477,0.000159,339,0.053852,0,0
0,0.000479,378,0.181034,0,0
0,0,243,0.059297,0.02708,0
0,0.000136,486,0.06597,0.015879,0
0,0,33,0.042526,0,0
0,0,330,0.295434,0.022361,0
0,0,732,0.572322,0.021094,0
0.00011,0,216,0.023849,0,0
0,0.001564,246,0.128259,0,0
0.000147,0.000294,288,0.042372,0,0
0,0,141,0.157191,0,0
0,0,171,0.039963,0.025234,0
0.000498,0,171,0.085117,0.034826,0
0.000438,0.000622,60,0.000848,0.00017,0
0,0,57,0.015216,0.017347,0
0,0,93,0.150242,0.016129,0
0.000674,0.000674,165,0.111186,0.022222,0
0.00406,0,21,0.028417,0.018919,0
0,0,30,0.007526,0.019814,0
0.000264,0,681,0.179494,0,0
0,0,120,0.029063,0,0
0,0,108,0.046572,0.017672,0
0,0,255,0.185051,0.04496,0
0,0.00177,129,0.228319,0,0
0.000743,0.000372,96,0.035674,0.020059,0
0,0,27,0.055328,0.010225,0
0,0,180,0.064125,0,0
0,0,609,0.24908,0.021259,0
0,0,402,0.20829,0.00725,0
0.000407,0.000108,243,0.006587,0.018568,0
0,0,111,0.318052,0,0
0,0,180,0.212515,0,0
0.000146,0.000146,147,0.021397,0.022122,0
0,0,477,0.104927,0,0
0,0,96,0.194332,0,0
0,0.000835,207,0.086466,0,0
0,0,150,0.263158,0,0
0.00348,0.00116,93,0.107889,0.042874,0
0.001222,0.000611,504,0.308068,0.013439,0
0.000164,0.000411,108,0.008882,0.0273,0
0.00051,0,144,0.073394,0,0
0,0,144,0.103896,0,0
0,0,438,0.893878,0.01833,0
0,0,183,0.208428,0.010239,0
0.000296,0.000444,507,0.075022,0,0
0.000322,0.000362,306,0.012307,0.000241,0
0,0,648,0.951542,0.032258,0
0.000732,0.000209,417,0.021807,0,0
0.000212,0,306,0.06501,0.014656,0
0.000196,0.000196,195,0.019131,0,0
0.00011,0.000197,204,0.000704,0.000093,0
0,0,378,0.074002,0,0
0.001123,0.000936,111,0.020771,0,0
0.000137,0.000137,651,0.089485,0.001374,0
0,0,186,0.231056,0.01737,0
0.000161,0.000403,237,0.019114,0.023629,0
0,0,174,0.111682,0,0
0,0,174,0.054803,0.016373,0
0.000304,0.000608,795,0.241641,0,0
0,0.000975,282,0.274854,0.028238,0
0,0,114,0.095557,0.010888,0
0.000434,0.000217,51,0.003692,0,0
0.000049,0.000097,114,0.005537,0.005003,0
0.000432,0,183,0.03955,0.02809,0
0.000165,0.000331,45,0.00248,0,0
0.000195,0,462,0.089988,0.027069,0
0,0.004188,153,0.160209,0.018828,0
0.000286,0.000071,183,0.013077,0.018792,0
0,0,156,0.060677,0,0
0,0,147,0.179927,0.012225,0
0.000125,0.000752,87,0.010905,0.024815,0
0,0,258,0.197248,0,0
0.000153,0.000276,75,0.000767,0.020436,0
0.000752,0,102,0.038375,0.02595,0
0,0,561,0.5,0.047195,0
0.000059,0.000207,63,0.001864,0.00003,0
0.000029,0.000158,75,0.001079,0.020756,0
0.000488,0.000244,183,0.044634,0.019995,0
0,0.00479,63,0.075449,0.022727,0
0,0.000076,114,0.008661,0.02659,0
0,0,165,0.100979,0,0
0.00012,0.001078,195,0.023367,0.022406,0
0.000134,0.000202,102,0.003427,0.025298,0
0.000214,0.000214,135,0.009619,0.023228,0
0,0,222,0.455852,0,0
0.000736,0.000552,555,0.051034,0.016918,0
0.001776,0,165,0.293073,0,0
0,0,51,0.045822,0,0
0,0,69,0.089378,0,0
0.000167,0.000293,18,0.000753,0.022977,0
0.000149,0.000149,69,0.010259,0.016947,0
0.000278,0.000278,210,0.05848,0.012249,0
0,0.000845,201,0.01415,0.000845,0
0,0.002708,78,0.05281,0,0
0,0,147,0.069047,0.022066,0
0,0,96,0.081633,0.026338,0
0,0,546,0.696429,0,0
0.000094,0.000657,435,0.040845,0.024223,0
0,0,264,0.15103,0,0
0.000171,0.000273,42,0.000717,0,0
0,0,63,0.053892,0,0
0.000341,0.000341,192,0.065462,0,0
0.000117,0,291,0.034027,0,0
0,0.000388,75,0.029092,0.017061,0
0.000125,0.000249,273,0.033993,0.024153,0
0.000581,0.000332,90,0.007468,0,0
0,0.000352,180,0.063403,0,0
0.000115,0,60,0.006874,0,0
0.001379,0,99,0.136552,0,0
0.000221,0.000074,99,0.007299,0,0
0.000303,0.000202,177,0.017873,0.000101,0
0.000136,0.000136,114,0.015525,0.031046,0
0,0,75,0.092138,0,0
0.000218,0.000218,162,0.00884,0.019043,0
0,0,687,0.995652,0,0
0.000493,0.000493,321,0.079142,0,0
0,0,24,0.053933,0,0
0,0.000259,87,0.011272,0,0
0,0.000595,105,0.020837,0,0
0,0,27,0.028037,0,0
0.000561,0,120,0.067265,0,0
0.000065,0.000237,387,0.008344,0.017917,0
0,0,81,0.124807,0,0
0,0.000264,33,0.008698,0.001845,0
0,0,120,0.157068,0,0
0.001055,0.00211,456,0.481013,0,0
0,0,36,0.075472,0.016736,0
0.000408,0.000173,249,0.003081,0.000062,0
0.000378,0,87,0.032843,0.022264,0
0,0,159,0.073816,0,0
0.000979,0.001468,207,0.020264,0,0
0.000167,0.000668,354,0.059079,0.031036,0
0.000091,0.000243,288,0.008761,0.025279,0
0,0,255,0.467033,0.031079,0
0,0,261,0.153439,0,0
0.000267,0.001599,318,0.042377,0,0
0.000405,0.000405,123,0.024879,0.061881,0
0.000046,0.000217,210,0.002401,0.001086,0
0,0.000532,249,0.066294,0.025286,0
0.000215,0.000215,96,0.00516,0.012846,0
0.00016,0.000319,297,0.007896,0.022704,0
0.000052,0.000273,297,0.000818,0.019955,0
0.000077,0.000154,66,0.005092,0,0
0.000382,0.000382,54,0.02065,0.024465,0
0.000895,0.000671,171,0.019134,0.002014,0
0,0.002946,387,0.569956,0.016176,0
0.000761,0.000099,138,0.004569,0.023175,0
0.000126,0.000189,132,0.008336,0.022733,0
0,0,297,0.239709,0.018548,0
0,0.001538,30,0.046154,0.029186,0
0,0,195,0.147059,0,0
0.000431,0.000431,141,0.030368,0,0
0,0,48,0.095808,0,0
0,0,81,0.162,0,0
0,0,105,0.035449,0.022275,0
0.000339,0.000266,258,0.00625,0.018023,0
0,0.001608,1722,0.553876,0,0
0.001744,0.00157,411,0.07169,0.027555,0
0.000183,0.00055,33,0.000606,0.02635,0
0,0,261,0.195799,0.026987,0
0,0.00265,249,0.219965,0.043248,0
0.000673,0,219,0.147376,0.015467,0
0.000084,0.000251,111,0.009293,0.019002,0
0.00044,0.00044,564,0.062026,0,0
0.000593,0,387,0.229401,0,0
0.000996,0,174,0.173307,0,0
0,0.000583,810,0.157404,0,0
0,0.000451,372,0.083973,0.028662,0
0.000316,0.000316,114,0.017998,0.021942,0
0,0,90,0.09009,0,0
0.000295,0.000368,75,0.005524,0,0
0.000402,0,174,0.034975,0,0
0.000253,0.000758,120,0.030311,0,0
0.000332,0.000307,855,0.021846,0.000485,0
0,0,426,0.6816,0,0
0,0.000114,84,0.009618,0.02656,0
0.000302,0.000566,24,0.000906,0,0
0.000395,0.000395,39,0.00513,0.023675,0
0,0.000043,66,0.002827,0,0
0.000136,0.000181,129,0.005834,0.000633,0
